episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
232,41.16518887232077,34.39411754710041,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
233,39.370108771632566,34.35507415898176,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
234,22.046959878235892,33.98195220749293,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
235,22.392204845854636,33.64067836662337,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
236,40.56977806669869,33.991000207179695,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
237,41.6601643274307,34.000607292299335,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
238,38.60458269023986,34.36589398681366,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
239,40.96123771438326,34.71134758359017,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
240,41.15053278140439,34.7324845804272,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
241,39.91568750446869,35.132410354267385,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
242,23.86864419304908,34.79002343990694,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
243,22.41482667054824,34.43615515688102,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
244,40.774710748618695,34.7782688736386,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
245,21.74540315807363,34.40305088519437,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
246,21.863764010304017,34.397952979515274,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
247,22.576733434186103,34.38426526100483,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
248,22.81430050279156,34.01081844050052,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
249,41.18182242921936,34.40071534849978,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
250,41.86134052971623,34.42677270208862,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
251,21.82384950277565,34.06930332734849,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
252,41.43312913432737,34.07656167861956,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
253,40.38370755633292,34.4113602518365,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
254,22.685774388212305,34.04612716111485,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
255,20.320029442889574,34.01169271538738,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
256,40.340826403908586,33.99477793628153,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
257,41.03570659920575,34.01669970629568,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
258,40.43709699096989,34.025426301631626,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
259,41.00339441289758,33.99948029203204,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
260,22.198210763195732,33.9642077032695,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
261,23.55966203756579,33.65016359646793,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
262,22.46862070006812,33.26478567587762,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
263,23.353139221681268,32.93941583591135,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
264,21.16291688828288,32.57506158506452,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
265,40.25862316278431,32.561722433069356,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
266,40.273254406953846,32.55788531246128,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
267,22.400825160838423,32.57924518999617,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
268,40.5125368494719,32.547565130442834,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
269,41.06010020299611,32.57059728586133,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
270,41.02130414626298,32.96437875940388,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
271,21.79370846249974,32.61503850206663,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
272,40.03617563272061,32.59907208104818,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
273,41.94000749822634,32.98259523432545,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
274,23.421620128774105,32.63360776644277,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
275,39.67635807384275,32.62618728682682,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
276,39.986053284866585,32.620704314033055,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
277,38.7702048645306,32.92433687340845,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
278,23.023981206479412,32.93224614218998,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
279,24.164327500952773,32.61234115322735,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
280,39.4614554980312,32.59808128739324,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
281,40.465321854288845,32.948198262120194,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
282,23.289955163709653,32.59069358794798,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
283,40.37255210738537,32.61074245466305,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
284,40.65663204994291,32.98293589809718,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
285,21.34384519678674,32.96196870511583,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
286,22.543762498061042,32.60144839374308,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
287,22.15564911026912,32.211358089399845,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
288,39.97609243794111,32.238788284353866,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
289,38.633268676098965,32.19222890358817,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
290,23.286023619145833,31.834938720343008,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
291,40.518671684313986,31.846998403939914,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
292,39.96077594659668,32.168841039010864,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
293,23.338228995073866,32.187309085501376,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
294,23.17255007441769,31.835265872017363,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
295,39.94310468156649,32.199219902487215,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
296,40.8052456240272,32.578049534761675,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
297,40.87943514506009,32.94410356897916,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
298,23.301642109563094,32.953850401114586,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
299,23.407585946644193,32.598365671463085,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
