episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
103,65.2533426026015,40.060984311069085,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.985,0.984,0.017
104,66.02654021685908,41.1115375081467,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.98,0.964,0.016875
105,68.10550705442317,41.1393587654676,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.975,0.976,0.01675
106,18.63886683875962,40.13069775304357,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.97,0.972,0.016625
107,18.560284361791254,40.14476113615955,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.965,0.96,0.0165
108,15.363927046781102,39.493406268846655,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.96,0.972,0.016375
109,17.662484435048658,39.49306936371188,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.955,0.952,0.01625
110,66.49083988995127,39.487810916964435,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.95,0.956,0.016125
111,65.68144404821803,39.51812693724702,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.945,0.932,0.016
112,67.03767967919013,40.4881164417161,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.94,0.94,0.015875
113,15.467212790364856,40.75586228667084,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.935,0.952,0.01575
114,16.673200296325433,40.73446348967155,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.9299999999999999,0.948,0.015624999999999998
115,18.112112202198144,40.797602207359034,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.925,0.936,0.0155
116,16.10939253460939,40.77945267636626,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.92,0.94,0.015375
117,67.02711785381184,41.09067315747477,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.915,0.908,0.01525
118,-5.548310287755833,40.64934388417217,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.91,0.94,0.015125
119,64.09382199669778,40.614252048504106,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.905,0.904,0.015
120,50.23331886338918,40.3011853606742,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.9,0.896,0.014875
121,65.08322640285652,41.457000288577646,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.895,0.904,0.014750000000000001
122,16.507171337349668,40.45470241093736,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.89,0.916,0.014625
123,62.93238509861142,41.34394174703752,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.885,0.896,0.014499999999999997
124,17.113992441369025,40.324333623107,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.88,0.896,0.014374999999999999
125,50.08637702977936,40.98604982757989,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.875,0.876,0.014249999999999999
126,67.33358528725157,41.92200090348488,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.87,0.896,0.014124999999999999
127,12.213853469792216,40.8218888470395,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.865,0.872,0.013999999999999999
128,47.72038194192633,40.749125172534434,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.86,0.848,0.013874999999999998
129,48.60387947029509,41.45818353131726,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.855,0.848,0.013750000000000002
130,18.122556572590543,41.43697208987783,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.85,0.86,0.013625000000000002
131,62.70826976203924,42.32937234359249,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.845,0.808,0.013499999999999998
132,52.87821102206583,42.35977615588486,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.84,0.832,0.013374999999999998
133,17.583964203816887,41.68783889184828,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.835,0.8,0.013249999999999998
134,15.969447358096408,41.64594943972522,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.83,0.848,0.013124999999999998
135,66.13580725519377,42.62798573480543,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.825,0.816,0.013000000000000001
136,14.634519932605107,42.511886599852794,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.8200000000000001,0.844,0.012875000000000001
137,13.57888022094931,41.48269185091421,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.815,0.8,0.012750000000000001
138,50.74926369339769,41.175911869569994,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.81,0.832,0.012624999999999997
139,15.812257716980717,40.18104761820815,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.8049999999999999,0.8,0.012499999999999997
