episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
222,65.56361606190919,39.851278777523014,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.39,0.348,0.024082166666666682
223,67.33509129136398,40.84344006466538,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.385,0.416,0.023290499999999992
224,19.216924856783425,40.95946773469896,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.38,0.336,0.02249883333333333
225,51.712411718378426,40.62154451926851,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.375,0.396,0.021707166666666666
226,15.604555949161645,39.89897136103283,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.37,0.376,0.020915500000000004
227,15.011537051112137,38.89299218191796,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.365,0.352,0.02012383333333334
228,18.377289045940696,37.91104837403635,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.36,0.348,0.019332166666666678
229,67.13627817348268,37.88111065785666,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.355,0.388,0.018540500000000015
230,66.81267904551073,37.89838496371982,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.35,0.368,0.017748833333333325
231,2.46095011505544,37.58630811998946,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.345,0.372,0.016957166666666662
232,67.18804875973026,37.588975632179796,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.33999999999999997,0.364,0.0161655
233,65.60959683681874,37.59755292203095,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.33499999999999996,0.312,0.015373833333333337
234,63.75623620594099,38.514465694944064,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.32999999999999996,0.284,0.014582166666666674
235,14.443627246661595,37.515683447011604,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.32499999999999996,0.312,0.013790500000000011
236,65.06077707589078,37.504393366964734,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.31999999999999995,0.304,0.012998833333333348
237,66.76128248797151,38.56507780262137,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.31499999999999995,0.288,0.012207166666666686
238,-209.62546825777343,33.00251884721892,34,204,offroad,1,0,0,0,1,0,0,1.0,0.31000000000000005,0.23529411764705882,0.012099500000000013
239,65.54876485984833,33.01385009945114,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.30500000000000005,0.328,0.01130783333333335
240,64.22704631817616,32.97271508068338,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.30000000000000004,0.268,0.010516166666666688
241,14.571552771396671,33.038334095892544,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.29500000000000004,0.312,0.010000000000000009
242,18.352725588759778,33.06655474958225,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.29000000000000004,0.284,0.010000000000000009
243,66.35801810789172,33.09459681087014,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.28500000000000003,0.34,0.010000000000000009
244,66.91890718425253,33.37748333478049,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.28,0.264,0.010000000000000009
245,67.74489287135584,34.36206139617932,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.275,0.228,0.010000000000000009
246,15.403718093608381,33.35341237855085,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.27,0.28,0.010000000000000009
247,65.14026084923707,33.325616815427495,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.265,0.28,0.010000000000000009
248,63.76701452413445,34.32590941616265,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.26,0.284,0.010000000000000009
249,14.562219734173352,33.31820273417892,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.255,0.216,0.010000000000000009
250,20.922822439671826,32.477926177763564,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.25,0.248,0.010000000000000009
251,21.83035077033026,31.870286461924465,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.245,0.232,0.010000000000000009
252,67.53450168955443,31.88417491471497,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.24,0.236,0.010000000000000009
253,65.87330683574169,31.81545928404106,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.235,0.2,0.010000000000000009
254,18.85433935277022,30.93039501050055,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.22999999999999998,0.228,0.010000000000000009
255,50.327115630143815,30.962125156943838,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.22499999999999998,0.2,0.010000000000000009
256,50.79654919928195,31.67201882618017,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.21999999999999997,0.22,0.010000000000000009
257,20.247298976797826,31.73563918063171,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.21499999999999997,0.228,0.010000000000000009
258,18.305465449337678,31.79297659892616,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.20999999999999996,0.244,0.010000000000000009
259,66.2940679350019,32.793883133782465,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.20499999999999996,0.204,0.010000000000000009
260,63.070517157148764,33.767515943829764,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.19999999999999996,0.16,0.010000000000000009
261,63.69385651321973,34.62278676800328,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.19499999999999995,0.22,0.010000000000000009
262,16.973788790912263,38.90126667839496,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.18999999999999995,0.212,0.010000000000000009
263,-201.8245570699396,33.83755351674986,83,498,offroad,1,0,0,0,1,0,0,1.0,0.18500000000000005,0.13253012048192772,0.010000000000000009
264,17.09034780966111,33.12225780227248,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.18000000000000005,0.184,0.010000000000000009
265,18.21721746023916,33.19737023576627,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.17500000000000004,0.168,0.010000000000000009
266,66.54776753705997,33.20648299863013,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.17000000000000004,0.188,0.010000000000000009
267,18.9397021037073,32.2260300237318,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.16500000000000004,0.116,0.010000000000000009
268,-194.80379508201239,28.127231265482177,129,774,offroad,1,0,0,0,1,0,0,1.0,0.16000000000000003,0.15503875968992248,0.010000000000000009
269,66.428178013217,29.15931784170708,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.15500000000000003,0.164,0.010000000000000009
270,67.11657342714994,30.326000558332062,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.15000000000000002,0.132,0.010000000000000009
271,67.36126931372982,30.29634477638996,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.14500000000000002,0.14,0.010000000000000009
272,66.48132270800396,30.314698909311854,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.14,0.12,0.010000000000000009
273,66.04571445503464,30.28891137258526,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.135,0.096,0.010000000000000009
274,52.26712778462601,30.949915431142113,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.13,0.144,0.010000000000000009
275,65.26083730013957,31.220883942777338,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.125,0.112,0.010000000000000009
276,62.50208404056283,32.158834504605366,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.12,0.104,0.010000000000000009
277,66.64112120933001,33.19142618776973,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.11499999999999999,0.108,0.010000000000000009
278,65.97090124737184,34.14329843179834,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.10999999999999999,0.116,0.010000000000000009
279,50.096696245033876,33.80250679322936,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.10499999999999998,0.072,0.010000000000000009
280,-213.65997378484047,28.193053736622346,47,282,offroad,1,0,0,0,1,0,0,1.0,0.09999999999999998,0.1276595744680851,0.010000000000000009
281,17.729686592607138,28.498428466173376,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.09499999999999997,0.104,0.010000000000000009
282,66.17219457645179,28.478111382507805,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.08999999999999997,0.092,0.010000000000000009
283,65.14024796737245,28.468724405118877,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.08499999999999996,0.076,0.010000000000000009
284,14.82695742408554,27.490138829481776,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.07999999999999996,0.076,0.010000000000000009
285,-194.19890240299978,23.317288236488547,130,780,offroad,1,0,0,0,1,0,0,1.0,0.07499999999999996,0.046153846153846156,0.010000000000000009
286,-193.61939685651748,18.14368475784038,203,1218,offroad,1,0,0,0,1,0,0,1.0,0.06999999999999995,0.06896551724137931,0.010000000000000009
287,51.735039602485635,17.843159900130665,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.06499999999999995,0.08,0.010000000000000009
288,50.28604344560634,23.041390134198256,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.06000000000000005,0.052,0.010000000000000009
289,51.69506721872444,22.764316181375783,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.05500000000000005,0.064,0.010000000000000009
290,17.698723057435828,21.833749716160973,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.050000000000000044,0.064,0.010000000000000009
291,50.539283089671805,22.553104322526472,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.04500000000000004,0.036,0.010000000000000009
292,65.62375004473412,23.49852481164596,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.040000000000000036,0.036,0.010000000000000009
293,16.25040632109943,22.49637257591012,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.03500000000000003,0.028,0.010000000000000009
294,64.50321291469196,22.448058690518906,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.030000000000000027,0.052,0.010000000000000009
295,12.088968384849817,21.334940200788783,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.025000000000000022,0.024,0.010000000000000009
296,-193.99132842250245,17.147039270466568,119,714,offroad,1,0,0,0,1,0,0,1.0,0.020000000000000018,0.01680672268907563,0.010000000000000009
297,16.240172016999963,16.16903749382183,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.015000000000000013,0.02,0.010000000000000009
298,16.948134321018674,15.23265988975951,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.010000000000000009,0.012,0.010000000000000009
299,17.05416578293268,15.2824988107347,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0050000000000000044,0.004,0.010000000000000009
300,63.30045269397798,16.130051415820823,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
301,-207.70533617478796,11.539337676918455,35,210,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.010000000000000009
302,-200.1630833258353,6.1853859766106645,87,522,duck_collision,1,0,1,0,0,0,0,1.0,0.0,0.0,0.010000000000000009
303,66.09597897081407,6.189839419312111,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
304,15.176306320088566,6.116278758658475,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
305,66.68921593287112,6.443520764713022,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
306,18.205488012669502,5.791699540980776,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
307,67.02944359698388,6.727342433384494,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
308,20.59919080292406,6.77321694045622,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
309,49.61709249920588,6.439677431740299,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
310,67.51667835838353,6.528600655764997,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
311,-211.50645949011437,1.0245943356983138,60,360,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.010000000000000009
312,66.11421860489591,2.0074029319779885,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
313,67.38552387545488,7.3916045508858765,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
314,52.40115045046132,8.097820603701882,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
315,50.78134062936955,8.749103067084487,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
316,64.06321665659902,8.69941204947527,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
317,68.83979537492891,9.697413914899704,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
318,15.09450048555427,13.895379826251036,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
319,16.659348110454673,12.900003228195787,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
320,18.393045311938298,11.925532665891556,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
321,18.85955657463205,10.955498411109602,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
322,68.6557817890767,10.998987592731055,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
323,64.67259455607132,10.971525194751786,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
324,-197.5461496090287,5.975259646878697,16,96,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.010000000000000009
325,52.6336022879316,5.722714946634536,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
326,67.42808514957497,5.821234968814779,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
327,19.401803857028085,4.876448621768741,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
328,66.37075491379532,4.88444569509721,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
329,18.358431209147284,4.249680394379479,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
330,-212.45373540632224,4.273805161949841,37,222,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.010000000000000009
331,16.275509313787374,4.244721616373448,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
332,51.7060857461829,3.955399439768071,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
333,66.41962795136091,3.98098703944784,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
334,68.24462882511467,5.049340467468423,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
335,13.99715013685957,9.213261518265606,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
336,65.95958722761254,14.404841199948207,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
337,65.79554419113926,14.686051291721277,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
338,66.38865206194399,15.00810346404803,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
339,19.52180092855236,14.36463813824459,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
340,66.36986833962153,15.338061043888306,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
341,66.25609917261333,15.652397365547136,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
342,63.80382587740677,15.615998882200591,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
343,65.10553753494865,16.593101506477574,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
344,68.79197534928231,16.67887675516938,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
345,66.02122062231929,17.757521799918774,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
346,51.04968270126119,22.658342022394045,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
347,67.73935914350683,23.68832576492418,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
348,20.138961046920656,23.75214229944222,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
349,52.099677196838044,24.453052527720327,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
350,17.1957635112157,23.53095874406508,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
351,67.78220462864412,29.040709560133724,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
352,66.2874372707312,34.36971997206505,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
353,18.145035968542416,33.41070111201962,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
354,16.539156154447852,33.43795810870681,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
355,51.2836015199713,33.129845820448814,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
356,16.37517675083557,33.09323959521214,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
357,18.221114822295636,32.117073019718376,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
358,17.487133049965657,32.05483186465921,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
359,51.05170396344681,32.08352409394402,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
360,-206.45176225547806,26.6041552816668,44,264,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.010000000000000009
361,16.9777672776893,31.173839817022866,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
362,65.7809134208942,31.16717371334283,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
363,19.38109769881842,30.20708518981011,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
364,51.48636640784824,30.188789508957843,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
365,66.8147483430561,30.50945766323158,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
366,65.63056249955224,30.540804580090647,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
367,66.77205865448369,30.499449845681742,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
368,51.7046165822217,31.23165216761509,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
369,64.81830224112318,32.19483125022845,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
370,65.84316369348961,33.14383361785948,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
371,18.662069263390077,33.139883871634645,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
372,-203.09607607199774,27.704846714413158,38,228,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.010000000000000009
373,15.466853065818237,26.72073188460808,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
374,66.80901329856383,32.007835142759944,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
375,51.28584320286574,31.98087996105862,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
376,48.9057604357284,31.610433466781682,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
377,19.408413632846127,31.610565662298043,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
378,-198.37969660832593,26.31555663185561,74,444,duck_collision,1,0,1,0,0,0,0,1.0,0.0,0.0,0.010000000000000009
379,65.65280416749353,27.26144409102254,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
380,15.698387010034443,31.82448653934968,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
381,68.8320154360614,32.875616661795156,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
382,49.63519131892859,32.834198773250066,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
383,66.05151981592512,32.826836610541356,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
384,66.00406574021457,32.78202534884334,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
385,14.441677261799777,32.790915891342145,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
386,51.79104778256231,32.507545102441135,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
387,67.1596778368036,32.53482777535443,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
388,67.9752622218855,32.56655997855325,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
389,16.43115028085576,32.50474696559932,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
390,49.64700938279172,32.170289786462725,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
391,16.90106182538017,31.183189039518066,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
392,18.38514078182283,30.27481533760639,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
393,65.94729724003331,30.291650531708086,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
394,19.250733305974155,29.300825690841926,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
395,13.332798631633665,28.247057251028213,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
396,50.81267903978549,28.2423171777987,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
397,52.84212843058489,27.944372563540263,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
398,15.323426810574013,27.848061878813333,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.010000000000000009
399,-200.84335019985016,22.789201330879568,56,336,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.010000000000000009
